ID,Gender,Type,WFH,Designation,Resource,Fatigue,Burn,Days
fffe32003200370033003900,Male,Product,Yes,3,6,6,0.55,267
fffe3200310031003200,Female,Product,No,2,2,3.6,0.22,96
fffe3600330035003400,Male,Service,Yes,3,7,NA,0.72,327
fffe33003200300036003500,Male,Product,No,3,6,6.3,0.53,346
fffe31003400360031003300,Female,Service,Yes,1,2,NA,0.22,171
fffe33003200300038003800,Female,Service,Yes,0,1,3.5,0.17,85
fffe33003300380032003500,Male,Service,No,4,7,7.2,0.64,198
fffe31003800350034003700,Female,Service,Yes,3,8,NA,0.86,240
fffe32003800390031003500,Female,Service,No,3,8,8.3,0.75,258
fffe33003000360032003700,Female,Service,Yes,1,1,4.4,0.29,175
fffe3400350039003500,Male,Service,No,4,7,7.8,0.68,196
fffe3400390039003600,Male,Service,Yes,1,1,3,0.24,114
fffe31003300390034003600,Female,Service,Yes,2,3,5.2,0.28,168
fffe32003500330036003500,Female,Product,Yes,2,4,3.3,0.27,282
fffe31003500350032003300,Male,Product,No,3,NA,9.2,0.89,47
fffe32003800310030003800,Male,Product,No,2,3,6.1,0.4,191
fffe32003600350030003700,Male,Product,Yes,4,6,7.1,0.67,364
fffe32003300390038003100,Female,Product,Yes,1,2,4.3,0.29,166
fffe31003200330037003500,Female,Service,No,3,5,4.9,0.44,38
fffe3500330039003700,Female,Product,Yes,2,5,5.2,0.48,56
fffe31003800310032003100,Male,Service,Yes,3,5,6.9,0.49,261
fffe31003800300031003400,Male,Service,No,4,9,9.1,0.94,252
fffe390037003400,Female,Product,Yes,0,1,NA,0.22,77
fffe3600380037003600,Male,Product,Yes,0,NA,0.6,0.03,137
fffe31003800380030003500,Male,Service,No,3,6,7.1,0.58,174
fffe33003000380039003900,Female,Service,Yes,5,9,10,0.85,212
fffe31003000390033003400,Female,Service,Yes,1,4,6.4,0.43,139
fffe31003300350039003800,Male,Product,No,4,7,6.9,0.62,173
fffe31003900300035003600,Male,Service,Yes,0,1,3.8,0.16,331
fffe32003400310038003600,Female,Service,Yes,0,1,3.7,0.21,195
fffe31003600370034003500,Male,Product,No,3,6,7.3,0.64,255
fffe31003100390039003300,Female,Service,No,3,6,4.4,0.39,153
fffe32003300340034003800,Male,Service,No,2,3,4.6,0.28,259
fffe31003600310037003600,Male,Product,No,3,6,6.5,0.57,186
fffe32003000350033003200,Female,Service,Yes,1,NA,NA,0.25,129
fffe33003300350032003800,Male,Service,Yes,4,9,8.4,0.8,211
fffe31003100320033003600,Male,Service,No,3,NA,9.9,0.87,5
fffe31003000370038003100,Female,Service,Yes,2,3,3.2,0.17,40
fffe33003200390034003800,Female,Product,No,4,7,6.1,0.59,174
fffe31003100330031003600,Male,Product,Yes,3,5,NA,0.27,317
fffe3600380039003600,Female,Service,Yes,2,4,4.1,0.34,78
fffe3600390037003500,Female,Service,Yes,2,5,NA,0.75,211
fffe3800360037003000,Female,Service,Yes,4,8,9.5,0.9,263
fffe31003600350036003500,Female,Service,Yes,1,1,4.2,0.22,199
fffe32003500300039003500,Male,Product,Yes,1,3,4.6,0.33,349
fffe3400340032003600,Male,Service,No,4,8,8.4,0.71,107
fffe32003000300035003400,Female,Service,No,0,2,3,0.18,274
fffe33003100320039003000,Female,Service,Yes,1,2,1.7,0.13,17
fffe33003100330038003400,Male,Service,Yes,2,3,3.4,0.28,326
fffe31003800330038003600,Female,Service,Yes,1,2,NA,0.31,261
fffe32003300310033003600,Male,Service,Yes,2,5,6,0.5,270
fffe31003900360037003100,Female,Service,Yes,1,1,2.2,0.14,293
fffe33003200370032003100,Female,Service,Yes,0,1,0,0.02,354
fffe32003700340034003500,Female,Product,Yes,2,3,5.7,0.48,336
fffe33003100320035003800,Female,Service,Yes,0,1,2.3,0.06,81
fffe32003500320034003100,Female,Service,No,2,3,5.2,0.39,125
fffe32003900380036003300,Female,Service,Yes,1,3,3,0.16,40
fffe380033003800,Female,Service,Yes,2,3,3.8,0.25,117
fffe32003500350031003300,Female,Service,Yes,1,2,6,0.49,187
fffe3500320030003400,Male,Service,Yes,2,4,2.5,0.18,310
fffe32003500320039003400,Male,Service,Yes,1,1,5.2,0.28,179
fffe31003200390036003300,Female,Service,Yes,2,5,6,0.43,77
fffe31003900370033003300,Female,Service,Yes,3,5,6.9,0.53,64
fffe32003000330031003500,Male,Product,Yes,2,2,NA,0.24,40
fffe32003300370035003100,Female,Service,No,2,4,3.8,0.3,352
fffe3100340036003400,Female,Service,No,4,6,6.7,0.58,104
fffe32003800350031003700,Male,Product,Yes,3,4,6.4,0.4,277
fffe33003300320037003000,Female,Service,Yes,2,2,5.1,0.29,169
fffe33003400340035003100,Male,Service,No,4,8,8.6,0.79,198
fffe33003100350034003700,Female,Service,Yes,4,8,7.9,0.73,314
fffe31003600380030003600,Male,Product,No,2,5,6.5,0.58,73
fffe33003300370033003000,Female,Service,Yes,3,5,6.4,0.47,151
fffe32003100330036003600,Female,Product,No,2,5,NA,0.57,230
fffe31003600370035003400,Male,Service,No,2,4,6.9,0.61,315
fffe33003400370039003900,Female,Service,Yes,2,5,4.2,0.31,102
fffe32003800360032003600,Male,Service,Yes,0,1,3.8,0.29,122
fffe31003100330039003000,Male,Service,No,4,9,9.5,0.82,206
fffe31003600370039003500,Female,Service,Yes,4,7,NA,0.73,306
fffe31003000300030003300,Female,Service,Yes,1,NA,4,0.22,66
fffe33003300320032003200,Female,Service,Yes,0,1,5,0.34,317
fffe32003100310033003800,Female,Service,No,2,3,4.3,0.3,240
fffe3400390031003400,Female,Service,No,1,2,NA,0.33,195
fffe32003800340030003700,Male,Product,Yes,0,1,1,0.07,56
fffe31003800310034003100,Male,Service,No,4,8,8.4,0.68,254
fffe32003400300031003300,Male,Service,No,3,6,6.2,0.59,313
fffe3100370039003300,Male,Service,No,3,6,8.3,0.67,123
fffe32003000300031003100,Male,Service,No,4,9,10,1,182
fffe32003800310032003200,Female,Service,No,4,9,9.2,0.75,226
fffe3100380032003100,Female,Product,Yes,1,2,3.9,0.16,115
fffe3300390038003300,Male,Product,Yes,2,4,6,0.41,56
fffe31003000320036003200,Female,Product,No,0,1,0,0,109
fffe32003400380038003700,Female,Service,Yes,2,4,5.5,0.45,222
fffe33003100340035003500,Male,Service,No,4,8,10,0.97,220
fffe32003900370033003800,Male,Product,No,2,4,5.2,0.28,350
fffe32003400360033003400,Male,Product,Yes,0,1,0,0,304
fffe32003700380033003600,Male,Product,Yes,2,5,5.5,0.31,184
fffe32003700390032003600,Female,Service,No,1,4,7.6,0.58,176
fffe3600300030003100,Male,Product,No,1,2,3.5,0.24,283
fffe33003300380036003000,Male,Product,No,2,5,4.9,0.39,152
fffe32003900390036003100,Female,Service,No,3,6,7.9,0.83,199
fffe31003400300031003200,Male,Service,No,1,3,5.5,0.35,187
fffe32003200370035003700,Male,Service,Yes,5,10,9.7,0.98,277
fffe31003500330037003600,Male,Service,No,3,NA,NA,0.64,206
fffe3800340039003900,Male,Service,Yes,1,NA,2.5,0.17,68
fffe3800360037003800,Female,Product,Yes,3,NA,6.9,0.48,351
fffe31003400360036003300,Male,Service,Yes,3,NA,6.5,0.42,233
fffe31003900320039003800,Male,Service,No,2,5,7.2,0.65,263
fffe31003100320036003200,Male,Product,Yes,3,5,7.7,0.61,161
fffe390030003000,Female,Product,Yes,2,4,NA,0.21,280
fffe32003500310036003100,Female,Service,Yes,1,3,6.4,0.4,75
fffe33003300360038003600,Male,Service,No,3,5,4.6,0.33,236
fffe33003200350032003300,Female,Product,Yes,4,6,6.8,0.58,62
fffe31003800350038003000,Female,Service,Yes,2,5,NA,0.45,320
fffe3900350039003500,Male,Service,Yes,2,NA,7.1,0.48,330
fffe32003100330036003400,Male,Service,Yes,2,4,5.6,0.4,87
fffe31003400380038003200,Male,Service,No,1,3,5.1,0.38,256
fffe32003500390030003700,Female,Service,No,3,5,6.2,0.51,66
fffe31003400300033003700,Male,Service,No,1,NA,6.3,0.53,325
fffe3600320037003500,Female,Service,Yes,1,4,4.6,0.4,27
fffe33003400370039003100,Female,Service,Yes,1,3,5.6,0.34,201
fffe33003100370034003900,Female,Service,No,0,1,2.6,0.13,346
fffe31003600350030003200,Female,Product,Yes,2,4,NA,0.62,55
fffe32003600340034003400,Male,Service,Yes,1,3,4,0.3,360
fffe3200360034003700,Male,Service,No,0,1,2.6,0.14,260
fffe31003300350036003300,Female,Service,Yes,1,2,3.3,0.15,260
fffe3900310039003500,Male,Service,No,2,6,7.3,0.66,126
fffe33003000370033003200,Female,Service,No,3,6,7.2,0.64,172
fffe31003600330032003900,Female,Product,Yes,1,2,5.3,0.45,108
fffe3100370036003700,Male,Product,Yes,5,NA,10,0.87,288
fffe32003200360035003800,Male,Service,No,3,7,NA,0.58,194
fffe32003300360036003700,Female,Product,No,1,3,5,0.34,147
fffe32003300340034003100,Female,Product,Yes,3,6,8.5,0.85,364
fffe31003100390033003700,Male,Service,No,2,5,7,0.54,225
fffe31003800330036003800,Female,Service,No,1,3,6.1,0.47,351
fffe32003000370035003900,Female,Service,No,2,4,4.8,0.42,218
fffe3500380032003800,Male,Service,Yes,1,3,4.5,0.36,38
fffe31003500330038003500,Female,Service,Yes,2,4,4.7,0.35,133
fffe32003600330032003300,Male,Service,Yes,3,7,8.2,0.82,213
fffe3100370035003100,Female,Product,No,3,5,5.6,0.45,118
fffe32003400350037003400,Female,Service,Yes,1,3,6,0.41,109
fffe32003100390032003800,Male,Service,No,2,6,8,0.65,231
fffe3700390030003200,Male,Product,Yes,0,2,4.1,0.27,207
fffe32003000330039003800,Male,Product,No,2,4,7.8,0.67,286
fffe33003100370031003800,Female,Service,No,2,5,4.5,0.37,333
fffe3300380030003700,Female,Product,No,4,8,7.5,0.58,23
fffe33003000340030003500,Male,Service,Yes,4,7,8,0.75,321
fffe31003000320034003400,Female,Service,No,2,5,5.9,0.56,217
fffe32003800390039003200,Female,Product,Yes,3,6,6.9,0.5,334
fffe33003300340035003600,Male,Service,No,2,5,6.9,0.55,87
fffe33003200330031003400,Male,Service,Yes,2,3,5.7,0.34,177
fffe33003200390036003600,Female,Service,Yes,2,5,6.1,0.49,232
fffe3800330030003200,Male,Service,No,3,5,5.8,0.53,170
fffe31003100300038003700,Male,Service,No,1,4,5.1,0.32,94
fffe33003200370030003400,Male,Product,No,3,6,6.5,0.56,203
fffe31003600370032003600,Male,Service,Yes,1,1,1.9,0.09,286
fffe33003200320037003100,Male,Service,No,3,5,7.3,0.57,313
fffe33003400350031003900,Female,Service,No,1,4,6.8,0.49,242
fffe31003400350039003200,Female,Service,Yes,2,2,3.3,0.15,114
fffe32003300320035003500,Female,Service,No,0,1,2.3,0.16,120
fffe32003300350030003400,Male,Service,Yes,3,5,6.9,0.64,57
fffe31003100390035003900,Female,Service,No,3,8,8.1,0.82,59
fffe31003100310037003700,Male,Product,Yes,2,4,6.1,0.47,283
fffe3800340037003900,Male,Product,No,3,5,6.7,0.63,186
fffe3600360034003400,Male,Product,Yes,2,4,4.9,0.43,202
fffe31003200370033003000,Male,Service,No,4,7,7.6,0.68,147
fffe32003400380031003900,Female,Service,No,2,4,6.5,0.63,217
fffe33003400310032003400,Female,Service,Yes,4,7,8.4,0.65,142
fffe33003100310037003800,Female,Service,Yes,2,2,4.5,0.21,345
fffe3300360037003800,Female,Product,No,2,3,NA,0.42,248
fffe33003100390038003800,Female,Service,Yes,2,4,6.1,0.39,156
fffe31003000370034003100,Male,Service,Yes,0,1,1.1,0.08,22
fffe3100320039003700,Female,Service,Yes,2,4,5.6,0.34,124
fffe31003300380030003700,Female,Service,Yes,3,6,7.5,0.66,334
fffe3600350030003600,Female,Service,No,3,6,7.2,0.65,154
fffe32003900300038003600,Female,Product,No,2,4,6.3,0.59,90
fffe3500360034003900,Female,Product,No,0,2,NA,0.14,279
fffe3500340035003400,Female,Product,Yes,2,3,6.6,0.43,270
fffe33003100320039003800,Female,Service,Yes,1,2,1.6,0.11,302
fffe32003300380036003800,Female,Product,No,1,3,4.4,0.39,320
fffe32003700390035003800,Male,Product,No,1,2,6.1,0.38,335
fffe32003600360039003200,Female,Service,No,2,4,6.6,0.57,282
fffe32003300370037003300,Female,Service,Yes,1,3,3.1,0.23,101
fffe3300320032003000,Female,Product,No,3,4,5.8,0.42,79
fffe32003600310039003600,Male,Service,Yes,2,4,8.4,0.64,139
fffe32003300380032003400,Female,Service,No,3,6,5.3,0.4,15
fffe31003600380034003900,Female,Service,No,3,6,6.9,0.59,301
fffe31003500310039003800,Female,Service,Yes,3,6,4,0.34,78
fffe31003100390035003400,Female,Product,No,3,6,7.9,0.65,191
fffe31003400360037003400,Female,Product,No,1,3,3.3,0.28,55
fffe31003000350032003400,Female,Service,No,2,4,5.9,0.54,191
fffe3900380035003800,Male,Service,No,3,5,5.4,0.44,146
fffe31003200300030003800,Female,Service,No,1,2,6,0.39,177
fffe32003100390030003600,Female,Product,Yes,3,5,NA,0.33,108
fffe31003900360032003900,Female,Product,Yes,2,4,5.1,0.42,241
fffe3700350034003900,Female,Service,Yes,2,4,4.9,0.45,267
fffe31003600340039003500,Female,Service,No,4,8,8.1,0.7,216
fffe32003400330031003800,Male,Product,No,2,6,5.8,0.53,185
fffe32003600390032003800,Female,Service,Yes,4,9,8.1,0.82,91
fffe31003400380038003400,Female,Product,Yes,0,1,0,0,327
fffe3200390032003700,Male,Service,No,2,3,NA,0.2,167
fffe32003200370034003700,Female,Service,Yes,1,4,5.5,0.43,335
fffe3700300034003900,Female,Service,Yes,1,1,1.5,0.08,174
fffe3300320030003300,Female,Service,No,1,3,6.6,0.57,152
fffe32003500390038003500,Female,Product,Yes,4,7,7,0.53,139
fffe3100370032003500,Female,Service,Yes,2,4,4.2,0.24,85
fffe32003400300036003200,Female,Product,Yes,1,3,5.6,0.34,294
fffe31003400370033003000,Male,Product,Yes,1,1,4.2,0.21,296
fffe31003800380038003600,Male,Product,Yes,3,6,7,0.7,224
fffe32003900310035003200,Male,Service,No,1,3,4.9,0.3,45
fffe32003800330030003600,Female,Service,Yes,1,2,5.5,0.36,26
fffe310033003300,Female,Service,Yes,3,5,4.9,0.36,123
fffe31003900380033003300,Female,Product,Yes,3,NA,7.8,0.59,267
fffe32003900350039003800,Female,Service,Yes,2,4,7.3,0.5,109
fffe3900390030003800,Male,Service,Yes,3,5,7.7,0.6,37
fffe32003300350038003300,Male,Product,No,2,4,5,0.33,362
fffe3200370030003500,Female,Service,Yes,1,3,4.1,0.3,86
fffe31003900350036003100,Male,Service,No,3,6,8.3,0.87,218
fffe32003700330031003800,Female,Product,Yes,4,7,7.3,0.69,164
fffe32003900390039003900,Female,Product,No,2,6,6.5,0.58,355
fffe33003000320030003300,Male,Service,Yes,2,3,4,0.32,251
fffe32003400370037003300,Male,Service,No,3,6,6.6,0.64,3
fffe32003200370036003900,Female,Service,Yes,2,3,4.9,0.27,246
fffe31003800330031003300,Male,Service,Yes,0,1,0.9,0,319
fffe32003300320034003000,Female,Service,Yes,1,4,4.2,0.34,115
fffe3500310031003000,Female,Service,Yes,3,5,3.6,0.24,76
fffe31003600310035003600,Female,Service,Yes,2,4,6.2,0.4,12
fffe3200380032003800,Female,Product,Yes,0,2,3.8,0.26,84
fffe31003300330036003700,Female,Service,Yes,1,3,4,0.33,212
fffe31003800320035003800,Male,Product,No,3,7,9.8,0.85,195
fffe3600350030003000,Female,Service,Yes,1,2,NA,0.33,179
fffe32003500310032003700,Male,Product,Yes,1,3,6.8,0.45,5
fffe3100390032003200,Male,Product,No,4,6,NA,0.62,271
fffe3800340039003400,Male,Service,No,1,NA,3.9,0.23,149
fffe3600340033003300,Female,Service,Yes,2,3,7.2,0.49,269
fffe31003200320034003300,Male,Service,Yes,3,6,8.6,0.78,4
fffe33003200350037003000,Female,Service,Yes,2,5,5.9,0.37,319
fffe32003100370033003800,Female,Service,No,0,1,4.5,0.24,110
fffe31003100370033003500,Female,Service,Yes,2,4,NA,0.46,249
fffe32003800360039003900,Male,Product,No,3,7,6.8,0.52,215
fffe31003600340037003400,Female,Service,No,3,4,5.3,0.47,128
fffe3800340036003400,Female,Service,Yes,4,7,6.4,0.62,306
fffe3800320037003500,Female,Service,Yes,1,2,4.8,0.42,297
fffe32003300340030003400,Male,Service,No,2,4,4.3,0.3,282
fffe31003700330037003700,Female,Product,No,2,4,3.3,0.16,0
fffe3500320030003600,Male,Service,No,3,NA,NA,0.63,312
fffe32003400390039003600,Female,Service,Yes,2,2,4.4,0.23,132
fffe33003000360030003000,Female,Product,No,4,6,6.9,0.65,223
fffe31003000300039003200,Male,Product,Yes,3,5,6.7,0.56,173
fffe32003500320036003100,Female,Service,Yes,2,2,3.6,0.25,210
fffe32003200390036003600,Female,Service,Yes,1,3,3.6,0.21,38
fffe3400380038003700,Male,Service,Yes,1,2,5.9,0.36,263
fffe3500390032003600,Female,Service,Yes,2,4,NA,0.5,98
fffe32003000310033003600,Female,Product,Yes,2,5,6.3,0.42,347
fffe31003200370036003400,Male,Product,Yes,2,2,4.4,0.25,61
fffe33003400380031003700,Male,Product,No,3,5,6.8,0.67,200
fffe3500360031003700,Male,Service,Yes,1,NA,4.5,0.32,350
fffe31003400340030003600,Male,Service,Yes,2,3,5,0.43,121
fffe3300390035003800,Male,Service,Yes,1,5,6.6,0.57,186
fffe33003100350031003900,Female,Service,No,2,4,5.8,0.52,218
fffe32003100370036003400,Female,Product,No,1,2,4.7,0.26,30
fffe3600390037003700,Female,Product,No,1,3,4.3,0.38,359
fffe3700320031003900,Male,Service,Yes,3,5,6.2,0.39,228
fffe33003200340034003700,Male,Service,Yes,4,9,7.8,0.79,174
fffe33003300370034003300,Male,Service,Yes,1,2,5.1,0.29,31
fffe32003100360033003000,Female,Product,No,3,8,8.7,0.86,160
fffe32003000330036003300,Male,Service,Yes,2,3,4.8,0.33,267
fffe31003100300039003200,Female,Product,Yes,1,3,3.8,0.19,320
fffe3900390032003800,Male,Service,No,2,6,6.8,0.62,338
fffe31003800350030003300,Male,Service,No,3,6,6.8,0.57,9
fffe31003800350033003200,Male,Product,No,2,2,3.3,0.23,287
fffe33003000390030003200,Male,Service,No,2,4,4,0.3,267
fffe33003400370037003900,Female,Service,No,2,4,5.2,0.49,119
fffe32003700330034003000,Male,Product,Yes,3,5,6.5,0.45,17
fffe33003000300034003500,Female,Product,Yes,3,6,7.7,0.64,96
fffe37003400,Female,Service,No,4,8,8.2,0.64,189
fffe3900350035003200,Male,Service,No,3,5,5,0.35,95
fffe390031003800,Female,Service,Yes,2,5,5.4,0.34,352
fffe31003400330037003500,Male,Service,No,3,6,6.8,0.57,169
fffe31003300380031003200,Female,Service,Yes,3,NA,6.6,0.43,289
fffe3200340031003100,Female,Service,Yes,1,4,5.1,0.41,113
fffe31003200350032003200,Female,Service,No,3,NA,5.9,0.5,253
fffe3900330039003300,Male,Service,No,3,6,7.1,0.53,279
fffe3100,Female,Service,No,2,4,NA,0.5,261
fffe3400370036003900,Female,Service,Yes,3,5,5.4,0.49,10
fffe31003500330032003900,Female,Product,Yes,1,4,4.4,0.32,131
fffe32003400380034003300,Male,Service,Yes,2,4,4.5,0.32,53
fffe31003200370034003600,Male,Service,No,2,6,6.6,0.51,133
fffe3700330034003300,Male,Service,Yes,2,5,5.8,0.49,176
fffe31003900380030003800,Male,Service,No,3,6,NA,0.79,329
fffe32003900390033003200,Male,Service,Yes,2,4,7.2,0.63,79
fffe31003900380037003400,Female,Service,No,1,3,1.5,0.11,296
fffe3900380033003900,Male,Service,Yes,2,5,5.2,0.35,219
fffe3500310038003500,Female,Service,No,1,4,6.2,0.4,288
fffe31003200370035003400,Female,Service,Yes,1,3,NA,0.46,121
fffe32003900380033003100,Male,Service,No,3,6,5.7,0.39,299
fffe32003300330030003200,Male,Service,No,2,5,7.3,0.53,87
fffe32003100350037003800,Female,Service,No,1,2,4.6,0.35,279
fffe32003800350035003000,Female,Service,Yes,3,6,7.3,0.67,326
fffe3800380030003200,Female,Product,No,0,1,1.9,0.1,162
fffe33003400370032003300,Male,Service,No,4,8,9,0.78,307
fffe32003600370038003900,Female,Product,Yes,3,5,5.9,0.5,146
fffe3600340034003100,Male,Service,No,2,NA,6.9,0.59,266
fffe32003500380035003500,Male,Service,Yes,1,4,5.9,0.38,92
fffe31003500360030003400,Male,Product,Yes,3,6,NA,0.56,1
fffe32003400320034003100,Female,Service,No,1,1,1.7,0.09,198
fffe32003300310039003500,Female,Service,Yes,1,3,2.6,0.19,143
fffe31003400370032003900,Female,Product,No,1,1,0.5,0.05,237
fffe33003400360036003100,Female,Service,Yes,0,1,3.8,0.27,111
fffe32003100390032003500,Female,Product,Yes,3,5,6,0.54,340
fffe32003300350039003500,Female,Service,No,4,7,7.4,0.61,26
fffe33003100360037003100,Female,Service,Yes,3,5,4.5,0.33,263
fffe32003700330038003400,Male,Service,No,4,7,9.1,0.75,151
fffe31003700390032003200,Male,Service,No,3,6,5.7,0.54,237
fffe32003800310033003500,Male,Service,Yes,2,2,2.6,0.21,290
fffe33003000330032003900,Female,Product,No,3,6,8.2,0.82,265
fffe31003400310036003700,Female,Service,Yes,3,4,4.1,0.28,295
fffe3100390032003000,Male,Service,No,4,7,8.1,0.7,102
fffe31003000350037003700,Female,Product,Yes,1,1,0.8,0.01,132
fffe32003400330032003700,Female,Product,Yes,0,1,3,0.16,313
fffe33003300360030003200,Female,Service,No,4,9,8.1,0.75,331
fffe32003300350035003100,Female,Product,No,3,5,5.4,0.43,49
fffe32003500300036003300,Male,Service,Yes,2,5,6.8,0.45,63
fffe31003200360035003500,Male,Product,No,2,5,6.7,0.66,354
fffe33003400370037003700,Male,Product,No,0,2,2.8,0.12,72
fffe31003900370036003000,Female,Service,Yes,1,2,5.1,0.43,139
fffe31003900340039003000,Female,Service,Yes,3,6,7.3,0.51,127
fffe3500390031003900,Female,Service,Yes,2,4,5,0.39,107
fffe31003900380034003000,Male,Service,No,4,7,7.2,0.59,13
fffe33003400340039003000,Female,Service,Yes,1,2,2,0.1,162
fffe32003900350038003100,Male,Service,No,4,8,8,0.77,186
fffe32003300350034003600,Male,Service,No,2,3,5.6,0.4,49
fffe3700350036003200,Male,Service,No,4,8,8.9,0.81,110
fffe33003300380039003100,Female,Product,Yes,2,5,6,0.48,219
fffe33003300350034003600,Female,Service,No,2,6,6.1,0.52,162
fffe32003600390033003600,Female,Product,No,2,4,6.6,0.43,110
fffe33003200390032003000,Female,Service,Yes,0,1,2.7,0.12,305
fffe32003000320032003300,Female,Service,Yes,3,5,5.4,0.42,292
fffe3800340031003300,Male,Service,Yes,4,8,7.2,0.71,112
fffe32003100390034003500,Male,Service,No,1,2,NA,0.12,52
fffe3200310032003200,Female,Service,No,2,2,2.1,0.15,315
fffe3400300036003600,Female,Service,No,4,9,10,0.99,3
fffe33003200320030003800,Female,Product,Yes,1,3,5.2,0.29,164
fffe32003600340032003900,Female,Product,No,2,3,5.6,0.43,244
fffe3600320032003300,Female,Service,No,1,1,NA,0.09,259
fffe31003100310038003100,Male,Service,Yes,0,1,NA,0,18
fffe31003400350035003200,Female,Service,Yes,1,NA,4,0.17,153
fffe32003800350039003700,Female,Product,Yes,2,4,3.8,0.31,172
fffe32003400330031003000,Male,Service,Yes,2,3,4.3,0.36,140
fffe3900360037003800,Female,Service,Yes,3,5,5,0.4,203
fffe32003200340030003500,Male,Service,Yes,2,5,5.8,0.49,124
fffe3700320032003300,Female,Service,Yes,2,4,5.1,0.42,348
fffe32003200380034003300,Male,Service,No,2,6,6.9,0.58,109
fffe3700360034003100,Female,Product,Yes,0,NA,3.4,0.25,154
fffe3500390039003400,Male,Product,No,1,2,6.6,0.43,179
fffe33003000360036003100,Female,Service,Yes,1,1,2,0.04,72
fffe3300310035003600,Male,Service,Yes,3,7,6.6,0.52,6
fffe3300370036003800,Female,Service,Yes,3,NA,6.5,0.5,209
fffe3200310038003600,Female,Product,Yes,1,3,6.5,0.48,121
fffe3400380032003000,Female,Service,No,3,5,6.8,0.6,254
fffe31003000330036003600,Male,Product,Yes,4,8,8.4,0.75,286
fffe33003300360039003200,Male,Product,Yes,1,4,4.6,0.37,274
fffe3500390034003900,Female,Service,No,2,5,6.2,0.53,322
